Item_ID	Sentence	Trace	SentenceParse
144614:122	you know, i guess 0 if you consider the two problems, drug addiction and aids aids would have *-1 to come first, i guess, as far as something 0 * to, to do *t*-2 about it.	object	(TOP (S (PRN (S (NP-SBJ (PRP You)) (VP (VBP know))) (, ,)) (NP-SBJ (PRP I)) (VP (VBP guess) (SBAR (-NONE- 0) (S (SBAR-ADV (IN if) (S (NP-SBJ (PRP you)) (VP (VBP consider) (NP (NP (DT the) (CD two) (NNS problems)) (, ,) (NP (NP (NN drug) (NN addiction)) (CC and) (NP (NN AIDS))))))) (NP-SBJ-1 (NN AIDS)) (VP (MD would) (VP (VB have) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB come) (ADVP-TMP (RB first)) (PRN (, ,) (S (NP-SBJ (PRP I)) (VP (VBP guess))) (, ,)) (ADVP (ADVP (RB as) (RB far)) (PP (IN as) (NP (NP (NN something)) (SBAR (WHNP-2 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (EDITED (RM (-DFL- \[)) (VP-UNF (TO to)) (, ,) (IP (-DFL- \+))) (VP (TO to) (RS (-DFL- \])) (VP (VB do) (NP (-NONE- *T*-2)) (PP (IN about) (NP (PRP it)))))))))))))))))) (. .) (-DFL- E_S)))
144629:111	and, uh, so i guess 0 you just have *-1 to take the two problems and see which *t*-2 is worse. which *t*-3 is the most important 0 * to solve *t*-4 at the time	object	(TOP (S (EDITED (RM (-DFL- \[)) (CC And) (, ,) (IP (-DFL- \+))) (INTJ (UH uh)) (, ,) (RB so) (RS (-DFL- \])) (NP-SBJ (PRP I)) (VP (VBP guess) (SBAR (-NONE- 0) (S (NP-SBJ-1 (PRP you)) (ADVP (RB just)) (VP (VBP have) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VP (VB take) (NP (DT the) (CD two) (NNS problems))) (CC and) (VP (VB see) (SBAR (SBAR (WHNP-2 (WDT which)) (S (NP-SBJ (-NONE- *T*-2)) (VP (VBZ is) (ADJP-PRD (JJR worse))))) (. .) (SBAR (WHNP-3 (WDT Which)) (S (NP-SBJ (-NONE- *T*-3)) (VP (VBZ is) (NP-PRD (NP (DT the) (RBS most) (JJ important)) (SBAR (WHNP-4 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB solve) (NP (-NONE- *T*-4))))))) (PP-TMP (IN at) (NP (DT the) (NN time))))))))))))))) (-DFL- E_S)))
144751:58	that's, that's got *-1 to be a frightening way 0 * to spend an evening *t*-2.	adjunct	(TOP (S (EDITED (RM (-DFL- \[)) (S (NP-SBJ (DT That)) (VP-UNF (HVS 's))) (, ,) (IP (-DFL- \+))) (NP-SBJ-1 (DT that)) (VP (HVS 's) (RS (-DFL- \])) (VP (VBN got) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB be) (NP-PRD (NP (DT a) (JJ frightening) (NN way)) (SBAR (WHADVP-2 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB spend) (NP (DT an) (NN evening)) (ADVP-MNR (-NONE- *T*-2)))))))))))) (. .) (-DFL- E_S)))
145193:40	and, uh, there are a lot of things 0 * to think about *t*-1	adjunct	(TOP (S (CC and) (, ,) (INTJ (UH uh)) (, ,) (NP-SBJ (EX there)) (VP (VBP are) (NP-PRD (NP (DT a) (NN lot)) (PP (IN of) (NP (NP (NNS things)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB think) (PP (IN about) (NP (-NONE- *T*-1))))))))))) (-DFL- E_S)))
145284:58	i know 0 it's, it's a real hard thing 0 * to do *t*-1, even for people in, in, uh, university communities.	object	(TOP (S (NP-SBJ (PRP I)) (VP (VBP know) (SBAR (-NONE- 0) (S (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP it)) (VP-UNF (BES 's))) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP it)) (VP (BES 's) (RS (-DFL- \])) (NP-PRD (NP (DT a) (ADJP (RB real) (JJ hard)) (NN thing)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB do) (NP (-NONE- *T*-1))))))) (, ,) (PP (ADVP (RB even)) (IN for) (NP (NP (NNS people)) (EDITED (RM (-DFL- \[)) (PP-LOC-UNF (IN in)) (, ,) (IP (-DFL- \+))) (PP-LOC (IN in) (, ,) (RS (-DFL- \])) (INTJ (UH uh)) (, ,) (NP (NN university) (NNS communities))))))))) (. .) (-DFL- E_S)))
145306:30	a cottage industry's the best way 0 * to do it *t*-1 really,	adjunct	(TOP (S (NP-SBJ (DT a) (NN cottage) (NN industry)) (VP (BES 's) (NP-PRD (NP (DT the) (JJS best) (NN way)) (SBAR (WHADVP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB do) (NP (PRP it)) (ADVP-MNR (-NONE- *T*-1))))))) (ADVP (RB really))) (, ,) (-DFL- E_S)))
145308:31	well, it is the best way 0 * to do it *t*-1, interestingly.	adjunct	(TOP (S (INTJ (UH Well)) (, ,) (NP-SBJ (PRP it)) (VP (VBZ is) (NP-PRD (NP (DT the) (JJS best) (NN way)) (SBAR (WHADVP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB do) (NP (PRP it)) (ADVP-MNR (-NONE- *T*-1))))))) (, ,) (ADVP (RB interestingly))) (. .) (-DFL- E_S)))
145312:133	i think that, uh, my own interest in, in development, human development leads me to believe that that's a good sign and that, uh, private enterprise is the way 0 * to go *t*-1 and that it will lead to a fundamental change in the way 0 we learn *t*-2.	adjunct	(TOP (S (NP-SBJ (PRP I)) (VP (VBP think) (SBAR (IN that) (, ,) (INTJ (UH uh)) (, ,) (S (NP-SBJ (NP (PRP$ my) (JJ own) (NN interest)) (EDITED (RM (-DFL- \[)) (PP-UNF (IN in)) (, ,) (IP (-DFL- \+))) (PP (IN in) (RS (-DFL- \])) (EDITED (RM (-DFL- \[)) (NP (NN development)) (, ,) (IP (-DFL- \+))) (NP (NN human) (NN development)))) (RS (-DFL- \])) (VP (VBZ leads) (S (NP-SBJ (PRP me)) (VP (TO to) (VP (VB believe) (SBAR (SBAR (IN that) (S (NP-SBJ (DT that)) (VP (BES 's) (NP-PRD (DT a) (JJ good) (NN sign))))) (CC and) (SBAR (IN that) (, ,) (INTJ (UH uh)) (, ,) (S (NP-SBJ (JJ private) (NN enterprise)) (VP (VBZ is) (NP-PRD (NP (DT the) (NN way)) (SBAR (WHADVP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB go) (ADVP (-NONE- *T*-1)))))))))) (CC and) (SBAR (IN that) (S (NP-SBJ (PRP it)) (VP (MD will) (VP (VB lead) (PP (IN to) (NP (NP (DT a) (JJ fundamental) (NN change)) (PP (IN in) (NP (NP (DT the) (NN way)) (SBAR (WHADVP-2 (-NONE- 0)) (S (NP-SBJ (PRP we)) (VP (VBP learn) (ADVP-MNR (-NONE- *T*-2))))))))))))))))))))) (. .) (-DFL- E_S)))
145703:62	and, and they always have, you know, two or three new ones 0 *-1 to add *t*-2 to the list, you know,	object	(TOP (S (EDITED (RM (-DFL- \[)) (CC and) (, ,) (IP (-DFL- \+))) (CC and) (RS (-DFL- \])) (NP-SBJ-1 (PRP they)) (ADVP-TMP (RB always)) (VP (VBP have) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (NP (NP (QP (CD two) (CC or) (CD three)) (JJ new) (NNS ones)) (SBAR (WHNP-2 (-NONE- 0)) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB add) (NP (-NONE- *T*-2)) (PP (IN to) (NP (DT the) (NN list)))))))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))))) (, ,)))
146125:34	and i just don't have the patience 0 * to just, you know, do something *t*-1.	adjunct	(TOP (S (CC and) (NP-SBJ (PRP I)) (ADVP (RB just)) (VP (VBP do) (RB n't) (VP (VB have) (NP (NP (DT the) (NN patience)) (SBAR (WHADVP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (ADVP (RB just)) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (VP (VB do) (NP (NN something)) (ADVP (-NONE- *T*-1))))))))) (. .) (-DFL- E_S)))
146546:46	i do think that there are some significant kinds of things 0 * to to look for *t*-4 *ich*-1, you know, if you are faced *-2 with * placing someone. in a place like that, uh, you know, aside from the cleanliness and the medical care that *t*-3 is offered *-5 and such		(TOP (S (NP-SBJ (PRP I)) (VP (VBP do) (VP (VB think) (SBAR (IN that) (S (NP-SBJ (EX there)) (VP (VBP are) (NP-PRD (NP (DT some) (JJ significant) (NNS kinds)) (PP (IN of) (NP (NNS things))) (SBAR (WHNP-4 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (EDITED (VP-UNF (TO to))) (VP (TO to) (VP (VB look) (PP (IN for) (NP (-NONE- *T*-4))))))) (PP (-NONE- *ICH*-1))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (SBAR-ADV (IN if) (S (NP-SBJ-2 (PRP you)) (VP (VBP are) (VP (VBN faced) (NP (-NONE- *-2)) (PP (IN with) (S-NOM (NP-SBJ (-NONE- *)) (VP (VBG placing) (NP (NN someone)) (. .) (PP-LOC (IN In) (NP (NP (DT a) (NN place)) (PP (IN like) (NP (DT that)))))))))))) (, ,) (INTJ (UH uh)) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (PP-1 (RB aside) (PP (IN from) (NP (NP (NP (NP (DT the) (NN cleanliness)) (CC and) (NP (DT the) (JJ medical) (NN care))) (SBAR (WHNP-3 (WDT that)) (S (NP-SBJ-5 (-NONE- *T*-3)) (VP (VBZ is) (VP (VBN offered) (NP (-NONE- *-5))))))) (CC and) (NP (JJ such)))))))))) (-DFL- E_S)))
146546:49	i do think that there are some significant kinds of things 0 * to to look for *t*-4 *ich*-1, you know, if you are faced *-2 with * placing someone. in a place like that, uh, you know, aside from the cleanliness and the medical care that *t*-3 is offered *-5 and such	adjunct	(TOP (S (NP-SBJ (PRP I)) (VP (VBP do) (VP (VB think) (SBAR (IN that) (S (NP-SBJ (EX there)) (VP (VBP are) (NP-PRD (NP (DT some) (JJ significant) (NNS kinds)) (PP (IN of) (NP (NNS things))) (SBAR (WHNP-4 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (EDITED (VP-UNF (TO to))) (VP (TO to) (VP (VB look) (PP (IN for) (NP (-NONE- *T*-4))))))) (PP (-NONE- *ICH*-1))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (SBAR-ADV (IN if) (S (NP-SBJ-2 (PRP you)) (VP (VBP are) (VP (VBN faced) (NP (-NONE- *-2)) (PP (IN with) (S-NOM (NP-SBJ (-NONE- *)) (VP (VBG placing) (NP (NN someone)) (. .) (PP-LOC (IN In) (NP (NP (DT a) (NN place)) (PP (IN like) (NP (DT that)))))))))))) (, ,) (INTJ (UH uh)) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (PP-1 (RB aside) (PP (IN from) (NP (NP (NP (NP (DT the) (NN cleanliness)) (CC and) (NP (DT the) (JJ medical) (NN care))) (SBAR (WHNP-3 (WDT that)) (S (NP-SBJ-5 (-NONE- *T*-3)) (VP (VBZ is) (VP (VBN offered) (NP (-NONE- *-5))))))) (CC and) (NP (JJ such)))))))))) (-DFL- E_S)))
146561:20	and another thing 0 * to think about *t*-1, uh, on the positive side of the nursing homes here,	adjunct	(TOP (S-UNF (CC And) (NP-SBJ (NP (DT another) (NN thing)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB think) (PP (IN about) (NP (-NONE- *T*-1))))))) (, ,) (INTJ (UH uh)) (, ,) (PP (IN on) (NP (NP (DT the) (JJ positive) (NN side)) (PP (IN of) (NP (NP (DT the) (JJ nursing) (NNS homes)) (ADVP-LOC (RB here))))))) (, ,) (-DFL- N_S)))
146664:60	and that is very inconvenient cause i have *-1 to wait until i have enough of them * to make the trip worthwhile.	neither	(TOP (S (CC and) (NP-SBJ (DT that)) (VP (VBZ is) (ADJP-PRD (RB very) (JJ inconvenient)) (SBAR-PRP (IN cause) (S (NP-SBJ-1 (PRP I)) (VP (VBP have) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB wait) (SBAR-TMP (IN until) (S (NP-SBJ (PRP I)) (VP (VBP have) (NP (RB enough) (PP (IN of) (NP (PRP them))) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB make) (S (NP-SBJ (DT the) (NN trip)) (ADJP-PRD (JJ worthwhile))))))))))))))))) (. .) (-DFL- E_S)))
146684:26	but there is no place 0 * to,		(TOP (S (CC but) (NP-SBJ (EX there)) (VP (VBZ is) (NP-PRD (NP (DT no) (NN place)) (SBAR (WHADVP (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP-UNF (TO to)))))) (, ,) (-DFL- N_S)))
146719:36	plus you have *-1 to have a place 0 *-2 to store all of it *t*-3	adjunct	(TOP (S (CC Plus) (NP-SBJ-1 (PRP you)) (VP (VBP have) (S (NP-SBJ-2 (-NONE- *-1)) (VP (TO to) (VP (VB have) (NP (NP (DT a) (NN place)) (SBAR (WHADVP-3 (-NONE- 0)) (S (NP-SBJ (-NONE- *-2)) (VP (TO to) (VP (VB store) (NP (NP (DT all)) (PP (IN of) (NP (PRP it)))) (ADVP-LOC (-NONE- *T*-3))))))))))) (-DFL- E_S)))
146774:54	so, i have *-1 to throw them away cause there is no place 0 * to take glass *t*-2.	adjunct	(TOP (S (RB So) (, ,) (NP-SBJ-1 (PRP I)) (VP (VBP have) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB throw) (NP (PRP them)) (ADVP (RB away))))) (SBAR-PRP (IN cause) (S (NP-SBJ (EX there)) (VP (VBZ is) (NP-PRD (NP (DT no) (NN place)) (SBAR (WHADVP-2 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB take) (NP (NN glass)) (ADVP-DIR (-NONE- *T*-2))))))))))) (. .) (-DFL- E_S)))
146848:51	it just may overwhelm us here when we run out of places 0 * to put it *t*-1 *t*-2.	adjunct	(TOP (S (NP-SBJ (PRP It)) (ADVP (RB just)) (VP (MD may) (VP (VB overwhelm) (NP (PRP us)) (ADVP-LOC (RB here)) (SBAR-TMP (WHADVP-2 (WRB when)) (S (NP-SBJ (PRP we)) (VP (VBP run) (PRT (RP out)) (PP (IN of) (NP (NP (NNS places)) (SBAR (WHADVP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB put) (NP (PRP it)) (ADVP-PUT (-NONE- *T*-1)))))))) (ADVP-TMP (-NONE- *T*-2))))))) (. .) (-DFL- E_S)))
146862:57	well, that doesn't do me any good because i don't have any place 0 *-2 to burn it *t*-1.	adjunct	(TOP (S (INTJ (UH Well)) (, ,) (NP-SBJ (DT that)) (VP (VBZ does) (RB n't) (VP (VB do) (NP (PRP me)) (NP (RB any) (JJ good)) (SBAR-PRP (IN because) (S (NP-SBJ-2 (PRP I)) (VP (VBP do) (RB n't) (VP (VB have) (NP (NP (DT any) (NN place)) (SBAR (WHADVP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *-2)) (VP (TO to) (VP (VB burn) (NP (PRP it)) (ADVP-LOC (-NONE- *T*-1))))))))))))) (. .) (-DFL- E_S)))
147134:44	um, i guess 0 there's been a lot of pressure * to, um, do away with the c f c's in these spray bottles which, *t*-1 has been a real problem.	adjunct	(TOP (S (INTJ (UH Um)) (, ,) (NP-SBJ (PRP I)) (VP (VBP guess) (SBAR (-NONE- 0) (S (NP-SBJ (EX there)) (VP (HVS 's) (VP (VBN been) (NP-PRD (NP (DT a) (NN lot)) (PP (IN of) (NP (NN pressure) (S-PRP (NP-SBJ (-NONE- *)) (VP (TO to) (, ,) (INTJ (UH um)) (, ,) (VP (VB do) (ADVP (RB away)) (PP (IN with) (NP (NP (DT the) (NNP C) (NNP F) (NNP C) (POS 's)) (PP-LOC (IN in) (NP (DT these) (NN spray) (NNS bottles))) (SBAR (WHNP-1 (WDT which)) (, ,) (S (NP-SBJ (-NONE- *T*-1)) (VP (VBZ has) (VP (VBN been) (NP-PRD (DT a) (JJ real) (NN problem))))))))))))))))))) (. .) (-DFL- E_S)))
147751:31	and that would be a next question 0 * to ask *t*-1.	object	(TOP (S (CC And) (NP-SBJ (DT that)) (VP (MD would) (VP (VB be) (NP-PRD (NP (DT a) (JJ next) (NN question)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB ask) (NP (-NONE- *T*-1))))))))) (. .) (-DFL- E_S)))
147855:82	and then they also, you know, ask can we eliminate, do you think 0 we could make laws 0 *t*-1 to eliminate all corruption,	neither	(TOP (S (CONJP (CC And) (RB then)) (NP-SBJ (PRP they)) (ADVP (RB also)) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (RM (-DFL- \[)) (VP (VBP ask) (SQ-SEZ (EDITED (SQ-SEZ (MD can) (NP-SBJ (PRP we)) (VP-UNF (VB eliminate))) (, ,) (IP (-DFL- \+))) (VBP do) (NP-SBJ (PRP you)) (VP (VB think) (SBAR (-NONE- 0) (S (NP-SBJ (PRP we)) (VP (MD could) (VP (VB make) (NP (NP (NNS laws)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *T*-1)) (VP (TO to) (VP (VB eliminate) (RS (-DFL- \])) (NP (DT all) (NN corruption)))))))))))))) (, ,) (-DFL- E_S)))
147856:42	and i don't think 0 we can make laws 0 *t*-1 to eliminate anything anyplace totally.	neither	(TOP (S (CC and) (NP-SBJ (PRP I)) (VP (VBP do) (RB n't) (VP (VB think) (SBAR (-NONE- 0) (S (NP-SBJ (PRP we)) (VP (MD can) (VP (VB make) (NP (NP (NNS laws)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *T*-1)) (VP (TO to) (VP (VB eliminate) (NP (NN anything)) (NP-LOC (RB anyplace)) (ADVP (RB totally))))))))))))) (. .) (-DFL- E_S)))
148650:46	but uh, i would eventually like *-1 to make enough 0 *-2 to sell *t*-3 and quit my job	object	(TOP (S (CC but) (INTJ (UH uh)) (, ,) (NP-SBJ-1 (PRP I)) (VP (MD would) (ADVP-TMP (RB eventually)) (VP (VB like) (S (NP-SBJ-2 (-NONE- *-1)) (VP (TO to) (VP (VP (VB make) (NP (NP (RB enough)) (SBAR (WHNP-3 (-NONE- 0)) (S (NP-SBJ (-NONE- *-2)) (VP (TO to) (VP (VB sell) (NP (-NONE- *T*-3)))))))) (CC and) (VP (VB quit) (NP (PRP$ my) (NN job)))))))) (-DFL- E_S)))
148663:76	i've wanted *-1 to do that, uh, but just haven't, just haven't mass produced enough * to do that.	neither	(TOP (S (NP-SBJ-1 (PRP I)) (VP (VP (VBP 've) (VP (VBN wanted) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB do) (NP (DT that))))))) (, ,) (INTJ (UH uh)) (, ,) (CC but) (EDITED (RM (-DFL- \[)) (VP-UNF (ADVP (RB just)) (VBP have) (RB n't)) (, ,) (IP (-DFL- \+))) (VP (ADVP (RB just)) (VBP have) (RB n't) (RS (-DFL- \])) (VP (GW mass) (^VBN produced) (NP (RB enough) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB do) (NP (DT that))))))))) (. .) (-DFL- E_S)))
149636:52	and i would imagine that they don't have many more than one 0 * to start with *t*-1, either.	adjunct	(TOP (S (CC and) (NP-SBJ (PRP I)) (VP (MD would) (VP (VB imagine) (SBAR (IN that) (S (NP-SBJ (PRP they)) (VP (VBP do) (RB n't) (VP (VB have) (NP (NP (ADJP (RB many) (JJR more))) (PP (IN than) (NP (NP (CD one)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB start) (PP (IN with) (NP (-NONE- *T*-1)))))))))) (, ,) (ADVP (RB either)))))))) (. .) (-DFL- E_S)))
149661:32	and that's really kind of something 0 * to watch *t*-1, uh,	object	(TOP (S (CC and) (NP-SBJ (DT that)) (VP (BES 's) (ADVP (RB really)) (ADVP (RB kind) (RB of)) (NP-PRD (NP (NN something)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB watch) (NP (-NONE- *T*-1))))))) (, ,) (INTJ (UH uh))) (, ,) (-DFL- E_S)))
149901:39	i mean they've got trillions of dollars 0 * to spend *t*-1 every year,	object	(TOP (S (PRN (S (NP-SBJ (PRP I)) (VP (VBP mean)))) (NP-SBJ (PRP they)) (VP (VBP 've) (VP (VBN got) (NP (NP (NNS trillions)) (PP (IN of) (NP (NNS dollars))) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB spend) (NP (-NONE- *T*-1)) (NP-TMP (DT every) (NN year))))))))) (, ,) (-DFL- E_S)))
150402:38	but it seems *-1 to be a good way 0 * to maintain costs and still provide a good amount of coverage *t*-2.	adjunct	(TOP (S (CC but) (NP-SBJ-1 (PRP it)) (VP (VBZ seems) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB be) (NP-PRD (NP (DT a) (JJ good) (NN way)) (SBAR (WHADVP-2 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VP (VB maintain) (NP (NNS costs))) (CC and) (VP (ADVP-TMP (RB still)) (VB provide) (NP (NP (DT a) (JJ good) (NN amount)) (PP (IN of) (NP (NN coverage))))) (ADVP-MNR (-NONE- *T*-2))))))))))) (. .) (-DFL- E_S)))
150777:75	and, uh, while i'm working, i don't get a, i don't get a chance * to read the paper a lot,	neither	(TOP (S (CC and) (, ,) (INTJ (UH uh)) (, ,) (SBAR-TMP (IN while) (S (NP-SBJ (PRP I)) (VP (VBP 'm) (VP (VBG working))))) (, ,) (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP I)) (VP (VBP do) (RB n't) (VP (VB get) (NP-UNF (DT a))))) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (VP (VBP do) (RB n't) (VP (VB get) (NP (DT a) (RS (-DFL- \])) (NN chance) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB read) (NP (DT the) (NN paper)) (NP-ADV (DT a) (NN lot)))))))) (, ,) (-DFL- E_S)))
150856:53	they give each candidate perhaps, you know, ten second blurbs in which * to, you know, to say *t*-1,		(TOP (S (NP-SBJ (PRP they)) (VP (VBP give) (NP (DT each) (NN candidate)) (ADVP (RB perhaps)) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (NP (NP (CD ten) (NN second) (NNS blurbs)) (SBAR (WHPP-1 (IN in) (WHNP (WDT which))) (S (NP-SBJ (-NONE- *)) (EDITED (RM (-DFL- \[)) (VP-UNF (TO to)) (, ,) (IP (-DFL- \+))) (PRN (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (VP (TO to) (RS (-DFL- \])) (VP-UNF (VB say) (PP (-NONE- *T*-1)))))))) (, ,)))
150857:81	you, you just can't get a full picture of, you know their message unless you have time 0 * to sit down and r-, and probably read something on it *t*-1.	adjunct	(TOP (S (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP you)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP you)) (RS (-DFL- \])) (ADVP (RB just)) (VP (MD ca) (RB n't) (VP (VB get) (NP (NP (DT a) (JJ full) (NN picture)) (PP (IN of) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know)))) (NP (PRP$ their) (NN message)))) (SBAR-ADV (IN unless) (S (NP-SBJ (PRP you)) (VP (VBP have) (NP (NP (NN time)) (SBAR (WHADVP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VP (VB sit) (PRT (RB down))) (EDITED (RM (-DFL- \[)) (CC and) (VP-UNF (VB r-)) (, ,) (IP (-DFL- \+))) (CC and) (ADVP (RB probably)) (VP (VB read) (RS (-DFL- \])) (NP (NP (NN something)) (PP (IN on) (NP (PRP it))))) (ADVP-TMP (-NONE- *T*-1)))))))))))) (. .) (-DFL- E_S)))
150898:77	but a lot of the times, i, you know, i wish 0 i had the time 0 * to read all the stories in the newspaper *t*-1,	adjunct	(TOP (S (CC But) (NP-TMP (NP (DT a) (NN lot)) (PP (IN of) (NP (DT the) (NNS times)))) (, ,) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+))) (PRN (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (NP-SBJ (PRP I)) (RS (-DFL- \])) (VP (VBP wish) (SBAR (-NONE- 0) (S (NP-SBJ (PRP I)) (VP (VBD had) (NP (NP (DT the) (NN time)) (SBAR (WHADVP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB read) (NP (NP (PDT all) (DT the) (NNS stories)) (PP (IN in) (NP (DT the) (NN newspaper)))) (ADVP-TMP (-NONE- *T*-1))))))))))) (, ,) (-DFL- E_S)))
151426:39	well, that sounds like kind of an important job 0 * to be, uh, straight on *t*-1.	adjunct	(TOP (S (INTJ (UH Well)) (, ,) (NP-SBJ (DT that)) (VP (VBZ sounds) (PP (IN like) (NP (NP (ADVP (RB kind) (RB of)) (DT an) (JJ important) (NN job)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB be) (, ,) (INTJ (UH uh)) (, ,) (ADJP-PRD (JJ straight)) (PP (IN on) (NP (-NONE- *T*-1)))))))))) (. .) (-DFL- E_S)))
